test	permutation	random_gene_rate	observed_gene_rate
cold DEGs with >=1 cold candidate SNP in cis	9569	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9570	0.17037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9571	0.177777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9572	0.277777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9573	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9574	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9575	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9576	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9577	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9578	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9579	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9580	0.174074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9581	0.159259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9582	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9583	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9584	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9585	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9586	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9587	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9588	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9589	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9590	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9591	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9592	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9593	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9594	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9595	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9596	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9597	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9598	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9599	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9600	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9601	0.159259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9602	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9603	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9604	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9605	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9606	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9607	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9608	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9609	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9610	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9611	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9612	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9613	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9614	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9615	0.174074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9616	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9617	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9618	0.159259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9619	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9620	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9621	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9622	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9623	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9624	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9625	0.288888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9626	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9627	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9628	0.274074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9629	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9630	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9631	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9632	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9633	0.166666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9634	0.174074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9635	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9636	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9637	0.277777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9638	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9639	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9640	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9641	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9642	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9643	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9644	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9645	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9646	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9647	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9648	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9649	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9650	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9651	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9652	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9653	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9654	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9655	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9656	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9657	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9658	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9659	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9660	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9661	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9662	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9663	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9664	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9665	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9666	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9667	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9668	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9669	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9670	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9671	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9672	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9673	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9674	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9675	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9676	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9677	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9678	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9679	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9680	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9681	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9682	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9683	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9684	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9685	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9686	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9687	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9688	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9689	0.27037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9690	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9691	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9692	0.174074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9693	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9694	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9695	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9696	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9697	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9698	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9699	0.277777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9700	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9701	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9702	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9703	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9704	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9705	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9706	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9707	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9708	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9709	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9710	0.277777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9711	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9712	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9713	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9714	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9715	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9716	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9717	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9718	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9719	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9720	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9721	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9722	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9723	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9724	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9725	0.162962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9726	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9727	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9728	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9729	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9730	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9731	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9732	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9733	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9734	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9735	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9736	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9737	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9738	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9739	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9740	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9741	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9742	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9743	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9744	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9745	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9746	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9747	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9748	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9749	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9750	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9751	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9752	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9753	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9754	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9755	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9756	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9757	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9758	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9759	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9760	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9761	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9762	0.17037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9763	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9764	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9765	0.162962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9766	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9767	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9768	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9769	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9770	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9771	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9772	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9773	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9774	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9775	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9776	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9777	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9778	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9779	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9780	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9781	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9782	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9783	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9784	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9785	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9786	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9787	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9788	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9789	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9790	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9791	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9792	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9793	0.27037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9794	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9795	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9796	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9797	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9798	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9799	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9800	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9801	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9802	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9803	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9804	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9805	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9806	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9807	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9808	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9809	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9810	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9811	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9812	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9813	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9814	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9815	0.174074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9816	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9817	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9818	0.277777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9819	0.27037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9820	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9821	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9822	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9823	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9824	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9825	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9826	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9827	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9828	0.177777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9829	0.174074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9830	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9831	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9832	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9833	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9834	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9835	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9836	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9837	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9838	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9839	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9840	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9841	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9842	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9843	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9844	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9845	0.285185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9846	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9847	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9848	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9849	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9850	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9851	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9852	0.17037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9853	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9854	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9855	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9856	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9857	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9858	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9859	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9860	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9861	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9862	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9863	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9864	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9865	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9866	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9867	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9868	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9869	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9870	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9871	0.281481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9872	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9873	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9874	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9875	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9876	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9877	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9878	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9879	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9880	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9881	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9882	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9883	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9884	0.177777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9885	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9886	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9887	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9888	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9889	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9890	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9891	0.274074074074074	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9892	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9893	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9894	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9895	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9896	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9897	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9898	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9899	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9900	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	9901	0.237037037037037	0.262962962962963
